Freq.	V(oh_full)
1.26237786175157e+004	(-2.50406237479687e+000dB,1.75893004313859e+002°)
1.26676052021153e+004	(-2.50606823632236e+000dB,1.75702551136696e+002°)
1.27115839415947e+004	(-2.50816935439458e+000dB,1.75512136232162e+002°)
1.27557153641974e+004	(-2.51036569119407e+000dB,1.75321761476894e+002°)
1.28000000000007e+004	(-2.51265720720297e+000dB,1.75131428745769e+002°)
1.28444383809223e+004	(-2.51504386120152e+000dB,1.74941139911802e+002°)
1.28890310407267e+004	(-2.51752561027429e+000dB,1.74750896846084e+002°)
1.29337785150313e+004	(-2.52010240981202e+000dB,1.74560701417710e+002°)
1.29786813413131e+004	(-2.52277421351203e+000dB,1.74370555493683e+002°)
1.30237400589151e+004	(-2.52554097338309e+000dB,1.74180460938861e+002°)
1.30689552090528e+004	(-2.52840263974518e+000dB,1.73990419615855e+002°)
1.31143273348206e+004	(-2.53135916123695e+000dB,1.73800433384986e+002°)
1.31598569811983e+004	(-2.53441048481408e+000dB,1.73610504104181e+002°)
1.32055446950581e+004	(-2.53755655575333e+000dB,1.73420633628906e+002°)
1.32513910251703e+004	(-2.54079731765707e+000dB,1.73230823812096e+002°)
1.32973965222108e+004	(-2.54413271245434e+000dB,1.73041076504073e+002°)
1.33435617387671e+004	(-2.54756268040591e+000dB,1.72851393552475e+002°)
1.33898872293451e+004	(-2.55108716010679e+000dB,1.72661776802183e+002°)
1.34363735503760e+004	(-2.55470608848829e+000dB,1.72472228095234e+002°)
1.34830212602226e+004	(-2.55841940082378e+000dB,1.72282749270761e+002°)
1.35298309191864e+004	(-2.56222703073112e+000dB,1.72093342164915e+002°)
1.35768030895139e+004	(-2.56612891017568e+000dB,1.71904008610781e+002°)
1.36239383354037e+004	(-2.57012496947495e+000dB,1.71714750438314e+002°)
1.36712372230132e+004	(-2.57421513730266e+000dB,1.71525569474265e+002°)
1.37187003204653e+004	(-2.57839934069183e+000dB,1.71336467542103e+002°)
1.37663281978552e+004	(-2.58267750503995e+000dB,1.71147446461945e+002°)
1.38141214272574e+004	(-2.58704955411065e+000dB,1.70958508050474e+002°)
1.38620805827326e+004	(-2.59151541004177e+000dB,1.70769654120885e+002°)
1.39102062403343e+004	(-2.59607499334443e+000dB,1.70580886482783e+002°)
1.39584989781160e+004	(-2.60072822291455e+000dB,1.70392206942149e+002°)
1.40069593761382e+004	(-2.60547501603047e+000dB,1.70203617301234e+002°)
1.40555880164750e+004	(-2.61031528836022e+000dB,1.70015119358497e+002°)
1.41043854832214e+004	(-2.61524895396730e+000dB,1.69826714908542e+002°)
1.41533523625002e+004	(-2.62027592531383e+000dB,1.69638405742038e+002°)
1.42024892424692e+004	(-2.62539611326564e+000dB,1.69450193645646e+002°)
1.42517967133280e+004	(-2.63060942709796e+000dB,1.69262080401958e+002°)
1.43012753673252e+004	(-2.63591577449917e+000dB,1.69074067789413e+002°)
1.43509257987657e+004	(-2.64131506157784e+000dB,1.68886157582241e+002°)
1.44007486040175e+004	(-2.64680719286546e+000dB,1.68698351550378e+002°)
1.44507443815193e+004	(-2.65239207132361e+000dB,1.68510651459408e+002°)
1.45009137317870e+004	(-2.65806959834690e+000dB,1.68323059070476e+002°)
1.45512572574218e+004	(-2.66383967377480e+000dB,1.68135576140261e+002°)
1.46017755631166e+004	(-2.66970219588699e+000dB,1.67948204420843e+002°)
1.46524692556640e+004	(-2.67565706141785e+000dB,1.67760945659687e+002°)
1.47033389439628e+004	(-2.68170416555764e+000dB,1.67573801599552e+002°)
1.47543852390263e+004	(-2.68784340196068e+000dB,1.67386773978430e+002°)
1.48056087539885e+004	(-2.69407466274751e+000dB,1.67199864529462e+002°)
1.48570101041124e+004	(-2.70039783851607e+000dB,1.67013074980900e+002°)
1.49085899067970e+004	(-2.70681281834403e+000dB,1.66826407056017e+002°)
1.49603487815848e+004	(-2.71331948979573e+000dB,1.66639862473044e+002°)
1.50122873501689e+004	(-2.71991773892948e+000dB,1.66453442945113e+002°)
1.50644062364010e+004	(-2.72660745030064e+000dB,1.66267150180169e+002°)
1.51167060662988e+004	(-2.73338850697438e+000dB,1.66080985880943e+002°)
1.51691874680531e+004	(-2.74026079052279e+000dB,1.65894951744834e+002°)
1.52218510720357e+004	(-2.74722418104274e+000dB,1.65709049463905e+002°)
1.52746975108069e+004	(-2.75427855714987e+000dB,1.65523280724748e+002°)
1.53277274191231e+004	(-2.76142379599903e+000dB,1.65337647208501e+002°)
1.53809414339445e+004	(-2.76865977327851e+000dB,1.65152150590708e+002°)
1.54343401944426e+004	(-2.77598636322528e+000dB,1.64966792541305e+002°)
1.54879243420078e+004	(-2.78340343862632e+000dB,1.64781574724525e+002°)
1.55416945202575e+004	(-2.79091087083241e+000dB,1.64596498798875e+002°)
1.55956513750433e+004	(-2.79850852975718e+000dB,1.64411566417025e+002°)
1.56497955544593e+004	(-2.80619628389184e+000dB,1.64226779225791e+002°)
1.57041277088496e+004	(-2.81397400030482e+000dB,1.64042138866027e+002°)
1.57586484908158e+004	(-2.82184154465707e+000dB,1.63857646972618e+002°)
1.58133585552256e+004	(-2.82979878120386e+000dB,1.63673305174375e+002°)
1.58682585592199e+004	(-2.83784557280377e+000dB,1.63489115093992e+002°)
1.59233491622213e+004	(-2.84598178092671e+000dB,1.63305078347985e+002°)
1.59786310259415e+004	(-2.85420726566346e+000dB,1.63121196546647e+002°)
1.60341048143897e+004	(-2.86252188572777e+000dB,1.62937471293952e+002°)
1.60897711938803e+004	(-2.87092549847015e+000dB,1.62753904187535e+002°)
1.61456308330409e+004	(-2.87941795988247e+000dB,1.62570496818610e+002°)
1.62016844028205e+004	(-2.88799912460746e+000dB,1.62387250771931e+002°)
1.62579325764974e+004	(-2.89666884594554e+000dB,1.62204167625717e+002°)
1.63143760296875e+004	(-2.90542697586240e+000dB,1.62021248951598e+002°)
1.63710154403520e+004	(-2.91427336499958e+000dB,1.61838496314576e+002°)
1.64278514888061e+004	(-2.92320786268063e+000dB,1.61655911272948e+002°)
1.64848848577267e+004	(-2.93223031692065e+000dB,1.61473495378269e+002°)
1.65421162321608e+004	(-2.94134057443284e+000dB,1.61291250175279e+002°)
1.65995462995338e+004	(-2.95053848063876e+000dB,1.61109177201860e+002°)
1.66571757496577e+004	(-2.95982387967619e+000dB,1.60927277988982e+002°)
1.67150052747391e+004	(-2.96919661440737e+000dB,1.60745554060648e+002°)
1.67730355693880e+004	(-2.97865652643001e+000dB,1.60564006933851e+002°)
1.68312673306258e+004	(-2.98820345608032e+000dB,1.60382638118489e+002°)
1.68897012578940e+004	(-2.99783724244936e+000dB,1.60201449117366e+002°)
1.69483380530620e+004	(-3.00755772338466e+000dB,1.60020441426086e+002°)
1.70071784204363e+004	(-3.01736473550389e+000dB,1.59839616533040e+002°)
1.70662230667683e+004	(-3.02725811420216e+000dB,1.59658975919339e+002°)
1.71254727012632e+004	(-3.03723769366021e+000dB,1.59478521058768e+002°)
1.71849280355883e+004	(-3.04730330685797e+000dB,1.59298253417757e+002°)
1.72445897838818e+004	(-3.05745478557510e+000dB,1.59118174455282e+002°)
1.73044586627610e+004	(-3.06769196040988e+000dB,1.58938285622878e+002°)
1.73645353913312e+004	(-3.07801466078004e+000dB,1.58758588364536e+002°)
1.74248206911942e+004	(-3.08842271493883e+000dB,1.58579084116704e+002°)
1.74853152864572e+004	(-3.09891594998075e+000dB,1.58399774308213e+002°)
1.75460199037412e+004	(-3.10949419185058e+000dB,1.58220660360230e+002°)
1.76069352721897e+004	(-3.12015726535446e+000dB,1.58041743686223e+002°)
1.76680621234778e+004	(-3.13090499416937e+000dB,1.57863025691916e+002°)
1.77294011918208e+004	(-3.14173720085314e+000dB,1.57684507775250e+002°)
1.77909532139829e+004	(-3.15265370685165e+000dB,1.57506191326321e+002°)
1.78527189292862e+004	(-3.16365433251008e+000dB,1.57328077727345e+002°)
1.79146990796195e+004	(-3.17473889708509e+000dB,1.57150168352641e+002°)
1.79768944094474e+004	(-3.18590721874901e+000dB,1.56972464568540e+002°)
1.80393056658189e+004	(-3.19715911460478e+000dB,1.56794967733387e+002°)
1.81019335983766e+004	(-3.20849440069431e+000dB,1.56617679197487e+002°)
1.81647789593659e+004	(-3.21991289200679e+000dB,1.56440600303053e+002°)
1.82278425036435e+004	(-3.23141440249102e+000dB,1.56263732384185e+002°)
1.82911249886870e+004	(-3.24299874506266e+000dB,1.56087076766810e+002°)
1.83546271746036e+004	(-3.25466573162032e+000dB,1.55910634768691e+002°)
1.84183498241395e+004	(-3.26641517304518e+000dB,1.55734407699305e+002°)
1.84822937026890e+004	(-3.27824687922243e+000dB,1.55558396859899e+002°)
1.85464595783035e+004	(-3.29016065904339e+000dB,1.55382603543386e+002°)
1.86108482217010e+004	(-3.30215632042059e+000dB,1.55207029034350e+002°)
1.86754604062753e+004	(-3.31423367029642e+000dB,1.55031674608997e+002°)
1.87402969081051e+004	(-3.32639251465102e+000dB,1.54856541535104e+002°)
1.88053585059634e+004	(-3.33863265851667e+000dB,1.54681631072012e+002°)
1.88706459813272e+004	(-3.35095390598495e+000dB,1.54506944470573e+002°)
1.89361601183862e+004	(-3.36335606022194e+000dB,1.54332482973152e+002°)
1.90019017040529e+004	(-3.37583892347071e+000dB,1.54158247813533e+002°)
1.90678715279717e+004	(-3.38840229706980e+000dB,1.53984240216951e+002°)
1.91340703825283e+004	(-3.40104598145891e+000dB,1.53810461400023e+002°)
1.92004990628596e+004	(-3.41376977619151e+000dB,1.53636912570735e+002°)
1.92671583668628e+004	(-3.42657347994416e+000dB,1.53463594928401e+002°)
1.93340490952053e+004	(-3.43945689052956e+000dB,1.53290509663656e+002°)
1.94011720513342e+004	(-3.45241980490239e+000dB,1.53117657958389e+002°)
1.94685280414860e+004	(-3.46546201917635e+000dB,1.52945040985765e+002°)
1.95361178746963e+004	(-3.47858332862891e+000dB,1.52772659910154e+002°)
1.96039423628092e+004	(-3.49178352771556e+000dB,1.52600515887129e+002°)
1.96720023204877e+004	(-3.50506241008217e+000dB,1.52428610063458e+002°)
1.97402985652228e+004	(-3.51841976856785e+000dB,1.52256943577013e+002°)
1.98088319173437e+004	(-3.53185539522598e+000dB,1.52085517556828e+002°)
1.98776032000278e+004	(-3.54536908132873e+000dB,1.51914333123027e+002°)
1.99466132393099e+004	(-3.55896061737708e+000dB,1.51743391386795e+002°)
2.00158628640931e+004	(-3.57262979311880e+000dB,1.51572693450411e+002°)
2.00853529061580e+004	(-3.58637639754825e+000dB,1.51402240407138e+002°)
2.01550842001728e+004	(-3.60020021892904e+000dB,1.51232033341299e+002°)
2.02250575837036e+004	(-3.61410104479637e+000dB,1.51062073328188e+002°)
2.02952738972245e+004	(-3.62807866197021e+000dB,1.50892361434065e+002°)
2.03657339841271e+004	(-3.64213285656942e+000dB,1.50722898716169e+002°)
2.04364386907314e+004	(-3.65626341401869e+000dB,1.50553686222663e+002°)
2.05073888662955e+004	(-3.67047011906117e+000dB,1.50384724992632e+002°)
2.05785853630259e+004	(-3.68475275576933e+000dB,1.50216016056065e+002°)
2.06500290360876e+004	(-3.69911110755437e+000dB,1.50047560433827e+002°)
2.07217207436149e+004	(-3.71354495718038e+000dB,1.49879359137670e+002°)
2.07936613467208e+004	(-3.72805408677525e+000dB,1.49711413170217e+002°)
2.08658517095084e+004	(-3.74263827783313e+000dB,1.49543723524875e+002°)
2.09382926990804e+004	(-3.75729731124096e+000dB,1.49376291185957e+002°)
2.10109851855500e+004	(-3.77203096727313e+000dB,1.49209117128528e+002°)
2.10839300420511e+004	(-3.78683902561648e+000dB,1.49042202318511e+002°)
2.11571281447491e+004	(-3.80172126536963e+000dB,1.48875547712578e+002°)
2.12305803728509e+004	(-3.81667746506097e+000dB,1.48709154258200e+002°)
2.13042876086163e+004	(-3.83170740266042e+000dB,1.48543022893641e+002°)
2.13782507373675e+004	(-3.84681085558423e+000dB,1.48377154547896e+002°)
2.14524706475007e+004	(-3.86198760070981e+000dB,1.48211550140719e+002°)
2.15269482304964e+004	(-3.87723741438907e+000dB,1.48046210582629e+002°)
2.16016843809297e+004	(-3.89256007245476e+000dB,1.47881136774867e+002°)
2.16766799964820e+004	(-3.90795535023372e+000dB,1.47716329609409e+002°)
2.17519359779507e+004	(-3.92342302255710e+000dB,1.47551789968951e+002°)
2.18274532292610e+004	(-3.93896286377439e+000dB,1.47387518726932e+002°)
2.19032326574759e+004	(-3.95457464775666e+000dB,1.47223516747463e+002°)
2.19792751728078e+004	(-3.97025814791826e+000dB,1.47059784885413e+002°)
2.20555816886289e+004	(-3.98601313721850e+000dB,1.46896323986331e+002°)
2.21321531214827e+004	(-4.00183938817569e+000dB,1.46733134886464e+002°)
2.22089903910943e+004	(-4.01773667287948e+000dB,1.46570218412771e+002°)
2.22860944203821e+004	(-4.03370476300257e+000dB,1.46407575382931e+002°)
2.23634661354687e+004	(-4.04974342980541e+000dB,1.46245206605282e+002°)
2.24411064656918e+004	(-4.06585244415319e+000dB,1.46083112878881e+002°)
2.25190163436157e+004	(-4.08203157652663e+000dB,1.45921294993498e+002°)
2.25971967050421e+004	(-4.09828059702668e+000dB,1.45759753729570e+002°)
2.26756484890218e+004	(-4.11459927539298e+000dB,1.45598489858264e+002°)
2.27543726378655e+004	(-4.13098738100922e+000dB,1.45437504141437e+002°)
2.28333700971557e+004	(-4.14744468291700e+000dB,1.45276797331663e+002°)
2.29126418157575e+004	(-4.16397094982188e+000dB,1.45116370172194e+002°)
2.29921887458301e+004	(-4.18056595011179e+000dB,1.44956223397038e+002°)
2.30720118428386e+004	(-4.19722945186077e+000dB,1.44796357730897e+002°)
2.31521120655652e+004	(-4.21396122284192e+000dB,1.44636773889197e+002°)
2.32324903761207e+004	(-4.23076103053953e+000dB,1.44477472578103e+002°)
2.33131477399560e+004	(-4.24762864215665e+000dB,1.44318454494504e+002°)
2.33940851258740e+004	(-4.26456382462711e+000dB,1.44159720326027e+002°)
2.34753035060410e+004	(-4.28156634462759e+000dB,1.44001270751066e+002°)
2.35568038559982e+004	(-4.29863596858736e+000dB,1.43843106438779e+002°)
2.36385871546739e+004	(-4.31577246269493e+000dB,1.43685228049062e+002°)
2.37206543843949e+004	(-4.33297559291454e+000dB,1.43527636232618e+002°)
2.38030065308984e+004	(-4.35024512499054e+000dB,1.43370331630905e+002°)
2.38856445833437e+004	(-4.36758082446373e+000dB,1.43213314876212e+002°)
2.39685695343244e+004	(-4.38498245667640e+000dB,1.43056586591613e+002°)
2.40517823798801e+004	(-4.40244978678646e+000dB,1.42900147391016e+002°)
2.41352841195084e+004	(-4.41998257977309e+000dB,1.42743997879137e+002°)
2.42190757561767e+004	(-4.43758060045374e+000dB,1.42588138651573e+002°)
2.43031582963348e+004	(-4.45524361348827e+000dB,1.42432570294760e+002°)
2.43875327499263e+004	(-4.47297138339064e+000dB,1.42277293386001e+002°)
2.44722001304013e+004	(-4.49076367454118e+000dB,1.42122308493504e+002°)
2.45571614547282e+004	(-4.50862025119217e+000dB,1.41967616176351e+002°)
2.46424177434063e+004	(-4.52654087748603e+000dB,1.41813216984598e+002°)
2.47279700204775e+004	(-4.54452531745267e+000dB,1.41659111459162e+002°)
2.48138193135392e+004	(-4.56257333503124e+000dB,1.41505300131961e+002°)
2.48999666537560e+004	(-4.58068469407334e+000dB,1.41351783525861e+002°)
2.49864130758729e+004	(-4.59885915835655e+000dB,1.41198562154731e+002°)
2.50731596182268e+004	(-4.61709649159051e+000dB,1.41045636523429e+002°)
2.51602073227599e+004	(-4.63539645742812e+000dB,1.40893007127831e+002°)
2.52475572350315e+004	(-4.65375881947887e+000dB,1.40740674454889e+002°)
2.53352104042308e+004	(-4.67218334130899e+000dB,1.40588638982557e+002°)
2.54231678831897e+004	(-4.69066978646487e+000dB,1.40436901179949e+002°)
2.55114307283950e+004	(-4.70921791846659e+000dB,1.40285461507199e+002°)
2.56000000000015e+004	(-4.72782750083480e+000dB,1.40134320415662e+002°)
2.56888767618448e+004	(-4.74649829708206e+000dB,1.39983478347747e+002°)
2.57780620814536e+004	(-4.76523007073377e+000dB,1.39832935737059e+002°)
2.58675570300627e+004	(-4.78402258533969e+000dB,1.39682693008451e+002°)
2.59573626826263e+004	(-4.80287560447159e+000dB,1.39532750577917e+002°)
2.60474801178304e+004	(-4.82178889174264e+000dB,1.39383108852731e+002°)
2.61379104181057e+004	(-4.84076221081073e+000dB,1.39233768231403e+002°)
2.62286546696413e+004	(-4.85979532539411e+000dB,1.39084729103780e+002°)
2.63197139623969e+004	(-4.87888799927033e+000dB,1.38935991850960e+002°)
2.64110893901164e+004	(-4.89803999629528e+000dB,1.38787556845423e+002°)
2.65027820503409e+004	(-4.91725108040424e+000dB,1.38639424450980e+002°)
2.65947930444218e+004	(-4.93652101562796e+000dB,1.38491595022868e+002°)
2.66871234775343e+004	(-4.95584956609494e+000dB,1.38344068907717e+002°)
2.67797744586904e+004	(-4.97523649604526e+000dB,1.38196846443623e+002°)
2.68727471007522e+004	(-4.99468156983426e+000dB,1.38049927960126e+002°)
2.69660425204454e+004	(-5.01418455194544e+000dB,1.37903313778287e+002°)
2.70596618383730e+004	(-5.03374520699691e+000dB,1.37757004210690e+002°)
2.71536061790280e+004	(-5.05336329975061e+000dB,1.37610999561479e+002°)
2.72478766708077e+004	(-5.07303859512143e+000dB,1.37465300126399e+002°)
2.73424744460267e+004	(-5.09277085818217e+000dB,1.37319906192782e+002°)
2.74374006409308e+004	(-5.11255985417597e+000dB,1.37174818039630e+002°)
2.75326563957106e+004	(-5.13240534852253e+000dB,1.37030035937616e+002°)
2.76282428545150e+004	(-5.15230710682631e+000dB,1.36885560149122e+002°)
2.77241611654654e+004	(-5.17226489488605e+000dB,1.36741390928281e+002°)
2.78204124806688e+004	(-5.19227847869866e+000dB,1.36597528520964e+002°)
2.79169979562323e+004	(-5.21234762447556e+000dB,1.36453973164906e+002°)
2.80139187522766e+004	(-5.23247209864021e+000dB,1.36310725089621e+002°)
2.81111760329502e+004	(-5.25265166784295e+000dB,1.36167784516515e+002°)
2.82087709664430e+004	(-5.27288609896600e+000dB,1.36025151658884e+002°)
2.83067047250006e+004	(-5.29317515913398e+000dB,1.35882826721984e+002°)
2.84049784849386e+004	(-5.31351861571745e+000dB,1.35740809903013e+002°)
2.85035934266561e+004	(-5.33391623634467e+000dB,1.35599101391199e+002°)
2.86025507346506e+004	(-5.35436778890496e+000dB,1.35457701367780e+002°)
2.87018515975316e+004	(-5.37487304155831e+000dB,1.35316610006066e+002°)
2.88014972080353e+004	(-5.39543176274617e+000dB,1.35175827471517e+002°)
2.89014887630387e+004	(-5.41604372119057e+000dB,1.35035353921676e+002°)
2.90018274635742e+004	(-5.43670868590895e+000dB,1.34895189506301e+002°)
2.91025145148438e+004	(-5.45742642621721e+000dB,1.34755334367346e+002°)
2.92035511262334e+004	(-5.47819671173895e+000dB,1.34615788639025e+002°)
2.93049385113281e+004	(-5.49901931241047e+000dB,1.34476552447825e+002°)
2.94066778879259e+004	(-5.51989399849114e+000dB,1.34337625912582e+002°)
2.95087704780527e+004	(-5.54082054056561e+000dB,1.34199009144463e+002°)
2.96112175079772e+004	(-5.56179870955471e+000dB,1.34060702247049e+002°)
2.97140202082251e+004	(-5.58282827671822e+000dB,1.33922705316328e+002°)
2.98171798135943e+004	(-5.60390901366827e+000dB,1.33785018440813e+002°)
2.99206975631697e+004	(-5.62504069236662e+000dB,1.33647641701466e+002°)
3.00245747003380e+004	(-5.64622308514062e+000dB,1.33510575171849e+002°)
3.01288124728023e+004	(-5.66745596468235e+000dB,1.33373818918077e+002°)
3.02334121325979e+004	(-5.68873910405706e+000dB,1.33237372998878e+002°)
3.03383749361064e+004	(-5.71007227671422e+000dB,1.33101237465691e+002°)
3.04437021440716e+004	(-5.73145525648782e+000dB,1.32965412362631e+002°)
3.05493950216140e+004	(-5.75288781760387e+000dB,1.32829897726546e+002°)
3.06554548382465e+004	(-5.77436973468800e+000dB,1.32694693587072e+002°)
3.07618828678893e+004	(-5.79590078277275e+000dB,1.32559799966692e+002°)
3.08686803888854e+004	(-5.81748073729708e+000dB,1.32425216880691e+002°)
3.09758486840158e+004	(-5.83910937412278e+000dB,1.32290944337328e+002°)
3.10833890405151e+004	(-5.86078646953048e+000dB,1.32156982337756e+002°)
3.11913027500868e+004	(-5.88251180023078e+000dB,1.32023330876129e+002°)
3.12995911089189e+004	(-5.90428514336792e+000dB,1.31889989939613e+002°)
3.14082554176993e+004	(-5.92610627652484e+000dB,1.31756959508422e+002°)
3.15172969816318e+004	(-5.94797497773271e+000dB,1.31624239555913e+002°)
3.16267171104514e+004	(-5.96989102547311e+000dB,1.31491830048579e+002°)
3.17365171184400e+004	(-5.99185419868096e+000dB,1.31359730946061e+002°)
3.18466983244428e+004	(-6.01386427675566e+000dB,1.31227942201266e+002°)
3.19572620518833e+004	(-6.03592103956391e+000dB,1.31096463760370e+002°)
3.20682096287797e+004	(-6.05802426744353e+000dB,1.30965295562852e+002°)
3.21795423877608e+004	(-6.08017374120740e+000dB,1.30834437541509e+002°)
3.22912616660820e+004	(-6.10236924215569e+000dB,1.30703889622600e+002°)
3.24033688056412e+004	(-6.12461055207433e+000dB,1.30573651725800e+002°)
3.25158651529951e+004	(-6.14689745323750e+000dB,1.30443723764206e+002°)
3.26287520593752e+004	(-6.16922972842209e+000dB,1.30314105644512e+002°)
3.27420308807042e+004	(-6.19160716090229e+000dB,1.30184797266913e+002°)
3.28557029776124e+004	(-6.21402953446324e+000dB,1.30055798525268e+002°)
3.29697697154536e+004	(-6.23649663339875e+000dB,1.29927109307046e+002°)
3.30842324643219e+004	(-6.25900824251904e+000dB,1.29798729493416e+002°)
3.31990925990680e+004	(-6.28156414715401e+000dB,1.29670658959272e+002°)
3.33143514993156e+004	(-6.30416413316027e+000dB,1.29542897573308e+002°)
3.34300105494784e+004	(-6.32680798692111e+000dB,1.29415445198003e+002°)
3.35460711387762e+004	(-6.34949549535646e+000dB,1.29288301689740e+002°)
3.36625346612520e+004	(-6.37222644592028e+000dB,1.29161466898759e+002°)
3.37794025157882e+004	(-6.39500062661288e+000dB,1.29034940669308e+002°)
3.38966761061243e+004	(-6.41781782597628e+000dB,1.28908722839566e+002°)
3.40143568408729e+004	(-6.44067783310391e+000dB,1.28782813241767e+002°)
3.41324461335369e+004	(-6.46358043764397e+000dB,1.28657211702231e+002°)
3.42509454025266e+004	(-6.48652542980330e+000dB,1.28531918041413e+002°)
3.43698560711769e+004	(-6.50951260034760e+000dB,1.28406932073888e+002°)
3.44891795677639e+004	(-6.53254174060945e+000dB,1.28282253608462e+002°)
3.46089173255222e+004	(-6.55561264249274e+000dB,1.28157882448219e+002°)
3.47290707826626e+004	(-6.57872509847006e+000dB,1.28033818390482e+002°)
3.48496413823887e+004	(-6.60187890159253e+000dB,1.27910061226938e+002°)
3.49706305729148e+004	(-6.62507384549324e+000dB,1.27786610743690e+002°)
3.50920398074826e+004	(-6.64830972438344e+000dB,1.27663466721188e+002°)
3.52138705443797e+004	(-6.67158633306499e+000dB,1.27540628934409e+002°)
3.53361242469560e+004	(-6.69490346692768e+000dB,1.27418097152812e+002°)
3.54588023836419e+004	(-6.71826092195547e+000dB,1.27295871140422e+002°)
3.55819064279661e+004	(-6.74165849472911e+000dB,1.27173950655872e+002°)
3.57054378585727e+004	(-6.76509598242499e+000dB,1.27052335452379e+002°)
3.58293981592393e+004	(-6.78857318282795e+000dB,1.26931025277930e+002°)
3.59537888188950e+004	(-6.81208989432270e+000dB,1.26810019875160e+002°)
3.60786113316380e+004	(-6.83564591590652e+000dB,1.26689318981537e+002°)
3.62038671967536e+004	(-6.85924104718482e+000dB,1.26568922329296e+002°)
3.63295579187321e+004	(-6.88287508837644e+000dB,1.26448829645521e+002°)
3.64556850072874e+004	(-6.90654784032169e+000dB,1.26329040652268e+002°)
3.65822499773743e+004	(-6.93025910447320e+000dB,1.26209555066432e+002°)
3.67092543492075e+004	(-6.95400868291215e+000dB,1.26090372599990e+002°)
3.68366996482794e+004	(-6.97779637834018e+000dB,1.25971492959890e+002°)
3.69645874053783e+004	(-7.00162199408842e+000dB,1.25852915848192e+002°)
3.70929191566073e+004	(-7.02548533411282e+000dB,1.25734640961998e+002°)
3.72216964434023e+004	(-7.04938620300602e+000dB,1.25616667993645e+002°)
3.73509208125509e+004	(-7.07332440599016e+000dB,1.25498996630603e+002°)
3.74805938162104e+004	(-7.09729974893041e+000dB,1.25381626555688e+002°)
3.76107170119271e+004	(-7.12131203832184e+000dB,1.25264557446868e+002°)
3.77412919626546e+004	(-7.14536108130567e+000dB,1.25147788977531e+002°)
3.78723202367727e+004	(-7.16944668566431e+000dB,1.25031320816410e+002°)
3.80038034081061e+004	(-7.19356865982518e+000dB,1.24915152627660e+002°)
3.81357430559436e+004	(-7.21772681286260e+000dB,1.24799284070894e+002°)
3.82681407650569e+004	(-7.24192095449343e+000dB,1.24683714801134e+002°)
3.84009981257194e+004	(-7.26615089509565e+000dB,1.24568444469110e+002°)
3.85343167337258e+004	(-7.29041644568991e+000dB,1.24453472720988e+002°)
3.86680981904108e+004	(-7.31471741795351e+000dB,1.24338799198602e+002°)
3.88023441026687e+004	(-7.33905362422305e+000dB,1.24224423539514e+002°)
3.89370560829724e+004	(-7.36342487748533e+000dB,1.24110345376886e+002°)
3.90722357493928e+004	(-7.38783099139027e+000dB,1.23996564339701e+002°)
3.92078847256187e+004	(-7.41227178024510e+000dB,1.23883080052688e+002°)
3.93440046409757e+004	(-7.43674705902258e+000dB,1.23769892136472e+002°)
3.94805971304459e+004	(-7.46125664335337e+000dB,1.23657000207473e+002°)
3.96176638346878e+004	(-7.48580034953647e+000dB,1.23544403878090e+002°)
3.97552064000558e+004	(-7.51037799453257e+000dB,1.23432102756616e+002°)
3.98932264786202e+004	(-7.53498939597329e+000dB,1.23320096447408e+002°)
4.00000000000000e+004	(-7.55399358464847e+000dB,1.23233914042109e+002°)
