Freq.	V(oh)
1.46524692556640e+004	(2.42334515440322e+000dB,1.75050892637290e+001°)
1.47033389439628e+004	(2.40475694924579e+000dB,1.74019928994979e+001°)
1.47543852390263e+004	(2.38631732249659e+000dB,1.72998619606667e+001°)
1.48056087539885e+004	(2.36802504480162e+000dB,1.71986831048222e+001°)
1.48570101041124e+004	(2.34987889485602e+000dB,1.70984432254019e+001°)
1.49085899067970e+004	(2.33187765948984e+000dB,1.69991294468017e+001°)
1.49603487815848e+004	(2.31402013374556e+000dB,1.69007291195983e+001°)
1.50122873501689e+004	(2.29630512094789e+000dB,1.68032298158792e+001°)
1.50644062364010e+004	(2.27873143276607e+000dB,1.67066193246819e+001°)
1.51167060662988e+004	(2.26129788926920e+000dB,1.66108856475359e+001°)
1.51691874680531e+004	(2.24400331897489e+000dB,1.65160169941071e+001°)
1.52218510720357e+004	(2.22684655889145e+000dB,1.64220017779423e+001°)
1.52746975108069e+004	(2.20982645455414e+000dB,1.63288286123109e+001°)
1.53277274191231e+004	(2.19294186005573e+000dB,1.62364863061402e+001°)
1.53809414339445e+004	(2.17619163807146e+000dB,1.61449638600438e+001°)
1.54343401944426e+004	(2.15957465987895e+000dB,1.60542504624421e+001°)
1.54879243420078e+004	(2.14308980537324e+000dB,1.59643354857673e+001°)
1.55416945202575e+004	(2.12673596307712e+000dB,1.58752084827579e+001°)
1.55956513750433e+004	(2.11051203014704e+000dB,1.57868591828343e+001°)
1.56497955544593e+004	(2.09441691237498e+000dB,1.56992774885589e+001°)
1.57041277088496e+004	(2.07844952418618e+000dB,1.56124534721735e+001°)
1.57586484908158e+004	(2.06260878863333e+000dB,1.55263773722168e+001°)
1.58133585552256e+004	(2.04689363738706e+000dB,1.54410395902164e+001°)
1.58682585592199e+004	(2.03130301072323e+000dB,1.53564306874561e+001°)
1.59233491622213e+004	(2.01583585750693e+000dB,1.52725413818152e+001°)
1.59786310259415e+004	(2.00049113517358e+000dB,1.51893625446781e+001°)
1.60341048143897e+004	(1.98526780970725e+000dB,1.51068851979139e+001°)
1.60897711938803e+004	(1.97016485561613e+000dB,1.50251005109224e+001°)
1.61456308330409e+004	(1.95518125590575e+000dB,1.49439997977462e+001°)
1.62016844028205e+004	(1.94031600204966e+000dB,1.48635745142462e+001°)
1.62579325764974e+004	(1.92556809395800e+000dB,1.47838162553415e+001°)
1.63143760296875e+004	(1.91093653994385e+000dB,1.47047167523080e+001°)
1.63710154403520e+004	(1.89642035668780e+000dB,1.46262678701382e+001°)
1.64278514888061e+004	(1.88201856920050e+000dB,1.45484616049584e+001°)
1.64848848577267e+004	(1.86773021078363e+000dB,1.44712900815029e+001°)
1.65421162321608e+004	(1.85355432298913e+000dB,1.43947455506443e+001°)
1.65995462995338e+004	(1.83948995557700e+000dB,1.43188203869757e+001°)
1.66571757496577e+004	(1.82553616647172e+000dB,1.42435070864484e+001°)
1.67150052747391e+004	(1.81169202171719e+000dB,1.41687982640591e+001°)
1.67730355693880e+004	(1.79795659543068e+000dB,1.40946866515885e+001°)
1.68312673306258e+004	(1.78432896975542e+000dB,1.40211650953880e+001°)
1.68897012578940e+004	(1.77080823481226e+000dB,1.39482265542153e+001°)
1.69483380530620e+004	(1.75739348865034e+000dB,1.38758640971163e+001°)
1.70071784204363e+004	(1.74408383719683e+000dB,1.38040709013521e+001°)
1.70662230667683e+004	(1.73087839420579e+000dB,1.37328402503718e+001°)
1.71254727012632e+004	(1.71777628120641e+000dB,1.36621655318278e+001°)
1.71849280355883e+004	(1.70477662745040e+000dB,1.35920402356337e+001°)
1.72445897838818e+004	(1.69187856985883e+000dB,1.35224579520640e+001°)
1.73044586627610e+004	(1.67908125296835e+000dB,1.34534123698944e+001°)
1.73645353913312e+004	(1.66638382887689e+000dB,1.33848972745812e+001°)
1.74248206911942e+004	(1.65378545718892e+000dB,1.33169065464791e+001°)
1.74853152864572e+004	(1.64128530496027e+000dB,1.32494341590977e+001°)
1.75460199037412e+004	(1.62888254664259e+000dB,1.31824741773940e+001°)
1.76069352721897e+004	(1.61657636402735e+000dB,1.31160207561010e+001°)
1.76680621234778e+004	(1.60436594618989e+000dB,1.30500681380912e+001°)
1.77294011918208e+004	(1.59225048943283e+000dB,1.29846106527752e+001°)
1.77909532139829e+004	(1.58022919722952e+000dB,1.29196427145331e+001°)
1.78527189292862e+004	(1.56830128016730e+000dB,1.28551588211782e+001°)
1.79146990796195e+004	(1.55646595589055e+000dB,1.27911535524542e+001°)
1.79768944094474e+004	(1.54472244904374e+000dB,1.27276215685618e+001°)
1.80393056658189e+004	(1.53306999121425e+000dB,1.26645576087170e+001°)
1.81019335983766e+004	(1.52150782087539e+000dB,1.26019564897389e+001°)
1.81647789593659e+004	(1.51003518332925e+000dB,1.25398131046664e+001°)
1.82278425036435e+004	(1.49865133064956e+000dB,1.24781224214031e+001°)
1.82911249886870e+004	(1.48735552162472e+000dB,1.24168794813912e+001°)
1.83546271746036e+004	(1.47614702170077e+000dB,1.23560793983106e+001°)
1.84183498241395e+004	(1.46502510292455e+000dB,1.22957173568064e+001°)
1.84822937026890e+004	(1.45398904388689e+000dB,1.22357886112414e+001°)
1.85464595783035e+004	(1.44303812966601e+000dB,1.21762884844738e+001°)
1.86108482217010e+004	(1.43217165177104e+000dB,1.21172123666598e+001°)
1.86754604062753e+004	(1.42138890808568e+000dB,1.20585557140807e+001°)
1.87402969081051e+004	(1.41068920281216e+000dB,1.20003140479937e+001°)
1.88053585059634e+004	(1.40007184641522e+000dB,1.19424829535049e+001°)
1.88706459813272e+004	(1.38953615556657e+000dB,1.18850580784658e+001°)
1.89361601183862e+004	(1.37908145308924e+000dB,1.18280351323921e+001°)
1.90019017040529e+004	(1.36870706790258e+000dB,1.17714098854024e+001°)
1.90678715279717e+004	(1.35841233496715e+000dB,1.17151781671806e+001°)
1.91340703825283e+004	(1.34819659523019e+000dB,1.16593358659562e+001°)
1.92004990628596e+004	(1.33805919557111e+000dB,1.16038789275070e+001°)
1.92671583668628e+004	(1.32799948874749e+000dB,1.15488033541802e+001°)
1.93340490952053e+004	(1.31801683334124e+000dB,1.14941052039331e+001°)
1.94011720513342e+004	(1.30811059370515e+000dB,1.14397805893930e+001°)
1.94685280414860e+004	(1.29828013990972e+000dB,1.13858256769351e+001°)
1.95361178746963e+004	(1.28852484769038e+000dB,1.13322366857782e+001°)
1.96039423628092e+004	(1.27884409839496e+000dB,1.12790098870995e+001°)
1.96720023204877e+004	(1.26923727893152e+000dB,1.12261416031644e+001°)
1.97402985652228e+004	(1.25970378171667e+000dB,1.11736282064748e+001°)
1.98088319173437e+004	(1.25024300462402e+000dB,1.11214661189338e+001°)
1.98776032000278e+004	(1.24085435093315e+000dB,1.10696518110253e+001°)
1.99466132393099e+004	(1.23153722927886e+000dB,1.10181818010112e+001°)
2.00158628640931e+004	(1.22229105360090e+000dB,1.09670526541424e+001°)
2.00853529061580e+004	(1.21311524309395e+000dB,1.09162609818858e+001°)
2.01550842001728e+004	(1.20400922215801e+000dB,1.08658034411661e+001°)
2.02250575837036e+004	(1.19497242034925e+000dB,1.08156767336214e+001°)
2.02952738972245e+004	(1.18600427233107e+000dB,1.07658776048741e+001°)
2.03657339841271e+004	(1.17710421782579e+000dB,1.07164028438140e+001°)
2.04364386907314e+004	(1.16827170156651e+000dB,1.06672492818968e+001°)
2.05073888662955e+004	(1.15950617324944e+000dB,1.06184137924543e+001°)
2.05785853630259e+004	(1.15080708748665e+000dB,1.05698932900184e+001°)
2.06500290360876e+004	(1.14217390375918e+000dB,1.05216847296578e+001°)
2.07217207436149e+004	(1.13360608637055e+000dB,1.04737851063270e+001°)
2.07936613467208e+004	(1.12510310440063e+000dB,1.04261914542268e+001°)
2.08658517095084e+004	(1.11666443165997e+000dB,1.03789008461782e+001°)
2.09382926990804e+004	(1.10828954664448e+000dB,1.03319103930064e+001°)
2.10109851855500e+004	(1.09997793249052e+000dB,1.02852172429374e+001°)
2.10839300420511e+004	(1.09172907693038e+000dB,1.02388185810048e+001°)
2.11571281447491e+004	(1.08354247224815e+000dB,1.01927116284684e+001°)
2.12305803728509e+004	(1.07541761523597e+000dB,1.01468936422429e+001°)
2.13042876086163e+004	(1.06735400715074e+000dB,1.01013619143374e+001°)
2.13782507373675e+004	(1.05935115367116e+000dB,1.00561137713049e+001°)
2.14524706475007e+004	(1.05140856485514e+000dB,1.00111465737025e+001°)
2.15269482304964e+004	(1.04352575509769e+000dB,9.96645771556033e+000°)
2.16016843809297e+004	(1.03570224308913e+000dB,9.92204462386103e+000°)
2.16766799964820e+004	(1.02793755177368e+000dB,9.87790475802880e+000°)
2.17519359779507e+004	(1.02023120830852e+000dB,9.83403560942677e+000°)
2.18274532292610e+004	(1.01258274402312e+000dB,9.79043470086405e+000°)
2.19032326574759e+004	(1.00499169437906e+000dB,9.74709958611204e+000°)
2.19792751728078e+004	(9.97457598930152e-001dB,9.70402784942827e+000°)
2.20555816886289e+004	(9.89980001283005e-001dB,9.66121710508999e+000°)
2.21321531214827e+004	(9.82558449057922e-001dB,9.61866499693536e+000°)
2.22089903910943e+004	(9.75192493850192e-001dB,9.57636919791291e+000°)
2.22860944203821e+004	(9.67881691191746e-001dB,9.53432740963942e+000°)
2.23634661354687e+004	(9.60625600513198e-001dB,9.49253736196517e+000°)
2.24411064656918e+004	(9.53423785106280e-001dB,9.45099681254682e+000°)
2.25190163436157e+004	(9.46275812086554e-001dB,9.40970354642852e+000°)
2.25971967050421e+004	(9.39181252356613e-001dB,9.36865537562951e+000°)
2.26756484890218e+004	(9.32139680569539e-001dB,9.32785013873976e+000°)
2.27543726378655e+004	(9.25150675092794e-001dB,9.28728570052192e+000°)
2.28333700971557e+004	(9.18213817972416e-001dB,9.24695995152093e+000°)
2.29126418157575e+004	(9.11328694897593e-001dB,9.20687080767989e+000°)
2.29921887458301e+004	(9.04494895165636e-001dB,9.16701620996312e+000°)
2.30720118428386e+004	(8.97712011647174e-001dB,9.12739412398527e+000°)
2.31521120655652e+004	(8.90979640751853e-001dB,9.08800253964711e+000°)
2.32324903761207e+004	(8.84297382394251e-001dB,9.04883947077762e+000°)
2.33131477399560e+004	(8.77664839960258e-001dB,9.00990295478207e+000°)
2.33940851258740e+004	(8.71081620273629e-001dB,8.97119105229637e+000°)
2.34753035060410e+004	(8.64547333563061e-001dB,8.93270184684718e+000°)
2.35568038559982e+004	(8.58061593429462e-001dB,8.89443344451777e+000°)
2.36385871546739e+004	(8.51624016813612e-001dB,8.85638397362009e+000°)
2.37206543843949e+004	(8.45234223964146e-001dB,8.81855158437145e+000°)
2.38030065308984e+004	(8.38891838405909e-001dB,8.78093444857774e+000°)
2.38856445833437e+004	(8.32596486908440e-001dB,8.74353075932129e+000°)
2.39685695343244e+004	(8.26347799455100e-001dB,8.70633873065423e+000°)
2.40517823798801e+004	(8.20145409212214e-001dB,8.66935659729722e+000°)
2.41352841195084e+004	(8.13988952498676e-001dB,8.63258261434285e+000°)
2.42190757561767e+004	(8.07878068755873e-001dB,8.59601505696434e+000°)
2.43031582963348e+004	(8.01812400517835e-001dB,8.55965222012892e+000°)
2.43875327499263e+004	(7.95791593381787e-001dB,8.52349241831622e+000°)
2.44722001304013e+004	(7.89815295978910e-001dB,8.48753398524093e+000°)
2.45571614547282e+004	(7.83883159945439e-001dB,8.45177527358072e+000°)
2.46424177434063e+004	(7.77994839894165e-001dB,8.41621465470787e+000°)
2.47279700204775e+004	(7.72149993385994e-001dB,8.38085051842602e+000°)
2.48138193135392e+004	(7.66348280902023e-001dB,8.34568127271089e+000°)
2.48999666537560e+004	(7.60589365815792e-001dB,8.31070534345551e+000°)
2.49864130758729e+004	(7.54872914365875e-001dB,8.27592117421917e+000°)
2.50731596182268e+004	(7.49198595628653e-001dB,8.24132722598132e+000°)
2.51602073227599e+004	(7.43566081491529e-001dB,8.20692197689840e+000°)
2.52475572350315e+004	(7.37975046626262e-001dB,8.17270392206568e+000°)
2.53352104042308e+004	(7.32425168462697e-001dB,8.13867157328225e+000°)
2.54231678831897e+004	(7.26916127162671e-001dB,8.10482345882016e+000°)
2.55114307283950e+004	(7.21447605594258e-001dB,8.07115812319730e+000°)
2.56000000000015e+004	(7.16019289306252e-001dB,8.03767412695360e+000°)
2.56888767618448e+004	(7.10630866502909e-001dB,8.00437004643150e+000°)
2.57780620814536e+004	(7.05282028018986e-001dB,7.97124447355908e+000°)
2.58675570300627e+004	(6.99972467294915e-001dB,7.93829601563772e+000°)
2.59573626826263e+004	(6.94701880352486e-001dB,7.90552329513192e+000°)
2.60474801178304e+004	(6.89469965770478e-001dB,7.87292494946368e+000°)
2.61379104181057e+004	(6.84276424660777e-001dB,7.84049963080943e+000°)
2.62286546696413e+004	(6.79120960644584e-001dB,7.80824600590025e+000°)
2.63197139623969e+004	(6.74003279829025e-001dB,7.77616275582545e+000°)
2.64110893901164e+004	(6.68923090783801e-001dB,7.74424857583938e+000°)
2.65027820503409e+004	(6.63880104518316e-001dB,7.71250217517071e+000°)
2.65947930444218e+004	(6.58874034458818e-001dB,7.68092227683546e+000°)
2.66871234775343e+004	(6.53904596425943e-001dB,7.64950761745236e+000°)
2.67797744586904e+004	(6.48971508612360e-001dB,7.61825694706171e+000°)
2.68727471007522e+004	(6.44074491560788e-001dB,7.58716902894609e+000°)
2.69660425204454e+004	(6.39213268142108e-001dB,7.55624263945523e+000°)
2.70596618383730e+004	(6.34387563533766e-001dB,7.52547656783226e+000°)
2.71536061790280e+004	(6.29597105198399e-001dB,7.49486961604370e+000°)
2.72478766708077e+004	(6.24841622862679e-001dB,7.46442059861131e+000°)
2.73424744460267e+004	(6.20120848496346e-001dB,7.43412834244726e+000°)
2.74374006409308e+004	(6.15434516291499e-001dB,7.40399168669123e+000°)
2.75326563957106e+004	(6.10782362642055e-001dB,7.37400948255028e+000°)
2.76282428545150e+004	(6.06164126123470e-001dB,7.34418059314120e+000°)
2.77241611654654e+004	(6.01579547472639e-001dB,7.31450389333526e+000°)
2.78204124806688e+004	(5.97028369567979e-001dB,7.28497826960538e+000°)
2.79169979562323e+004	(5.92510337409783e-001dB,7.25560261987541e+000°)
2.80139187522766e+004	(5.88025198100724e-001dB,7.22637585337204e+000°)
2.81111760329502e+004	(5.83572700826537e-001dB,7.19729689047858e+000°)
2.82087709664430e+004	(5.79152596837006e-001dB,7.16836466259143e+000°)
2.83067047250006e+004	(5.74764639426999e-001dB,7.13957811197821e+000°)
2.84049784849386e+004	(5.70408583917831e-001dB,7.11093619163847e+000°)
2.85035934266561e+004	(5.66084187638707e-001dB,7.08243786516624e+000°)
2.86025507346506e+004	(5.61791209908477e-001dB,7.05408210661461e+000°)
2.87018515975316e+004	(5.57529412017423e-001dB,7.02586790036250e+000°)
2.88014972080353e+004	(5.53298557209371e-001dB,6.99779424098369e+000°)
2.89014887630387e+004	(5.49098410663937e-001dB,6.96986013311688e+000°)
2.90018274635742e+004	(5.44928739478921e-001dB,6.94206459133880e+000°)
2.91025145148438e+004	(5.40789312652889e-001dB,6.91440664003862e+000°)
2.92035511262334e+004	(5.36679901068022e-001dB,6.88688531329398e+000°)
2.93049385113281e+004	(5.32600277473007e-001dB,6.85949965474958e+000°)
2.94066778879259e+004	(5.28550216466179e-001dB,6.83224871749692e+000°)
2.95087704780527e+004	(5.24529494478819e-001dB,6.80513156395630e+000°)
2.96112175079772e+004	(5.20537889758631e-001dB,6.77814726575998e+000°)
2.97140202082251e+004	(5.16575182353368e-001dB,6.75129490363767e+000°)
2.98171798135943e+004	(5.12641154094630e-001dB,6.72457356730331e+000°)
2.99206975631697e+004	(5.08735588581827e-001dB,6.69798235534367e+000°)
3.00245747003380e+004	(5.04858271166329e-001dB,6.67152037510841e+000°)
3.01288124728023e+004	(5.01008988935703e-001dB,6.64518674260208e+000°)
3.02334121325979e+004	(4.97187530698226e-001dB,6.61898058237708e+000°)
3.03383749361064e+004	(4.93393686967419e-001dB,6.59290102742900e+000°)
3.04437021440716e+004	(4.89627249946830e-001dB,6.56694721909281e+000°)
3.05493950216140e+004	(4.85888013515005e-001dB,6.54111830694059e+000°)
3.06554548382465e+004	(4.82175773210437e-001dB,6.51541344868124e+000°)
3.07618828678893e+004	(4.78490326216865e-001dB,6.48983181006118e+000°)
3.08686803888854e+004	(4.74831471348586e-001dB,6.46437256476659e+000°)
3.09758486840158e+004	(4.71199009036007e-001dB,6.43903489432696e+000°)
3.10833890405151e+004	(4.67592741311263e-001dB,6.41381798802027e+000°)
3.11913027500868e+004	(4.64012471794007e-001dB,6.38872104277940e+000°)
3.12995911089189e+004	(4.60458005677396e-001dB,6.36374326309955e+000°)
3.14082554176993e+004	(4.56929149714111e-001dB,6.33888386094770e+000°)
3.15172969816318e+004	(4.53425712202601e-001dB,6.31414205567260e+000°)
3.16267171104514e+004	(4.49947502973446e-001dB,6.28951707391647e+000°)
3.17365171184400e+004	(4.46494333375834e-001dB,6.26500814952771e+000°)
3.18466983244428e+004	(4.43066016264190e-001dB,6.24061452347532e+000°)
3.19572620518833e+004	(4.39662365984912e-001dB,6.21633544376366e+000°)
3.20682096287797e+004	(4.36283198363300e-001dB,6.19217016534933e+000°)
3.21795423877608e+004	(4.32928330690533e-001dB,6.16811795005856e+000°)
3.22912616660820e+004	(4.29597581710860e-001dB,6.14417806650605e+000°)
3.24033688056412e+004	(4.26290771608814e-001dB,6.12034979001498e+000°)
3.25158651529951e+004	(4.23007721996663e-001dB,6.09663240253787e+000°)
3.26287520593752e+004	(4.19748255901920e-001dB,6.07302519257884e+000°)
3.27420308807042e+004	(4.16512197754976e-001dB,6.04952745511669e+000°)
3.28557029776124e+004	(4.13299373376859e-001dB,6.02613849152937e+000°)
3.29697697154536e+004	(4.10109609967162e-001dB,6.00285760951905e+000°)
3.30842324643219e+004	(4.06942736092020e-001dB,5.97968412303858e+000°)
3.31990925990680e+004	(4.03798581672221e-001dB,5.95661735221894e+000°)
3.33143514993156e+004	(4.00676977971491e-001dB,5.93365662329739e+000°)
3.34300105494784e+004	(3.97577757584807e-001dB,5.91080126854696e+000°)
3.35460711387762e+004	(3.94500754426884e-001dB,5.88805062620667e+000°)
3.36625346612520e+004	(3.91445803720761e-001dB,5.86540404041289e+000°)
3.37794025157882e+004	(3.88412741986483e-001dB,5.84286086113136e+000°)
3.38966761061243e+004	(3.85401407029914e-001dB,5.82042044409046e+000°)
3.40143568408729e+004	(3.82411637931627e-001dB,5.79808215071513e+000°)
3.41324461335369e+004	(3.79443275035960e-001dB,5.77584534806186e+000°)
3.42509454025266e+004	(3.76496159940114e-001dB,5.75370940875434e+000°)
3.43698560711769e+004	(3.73570135483389e-001dB,5.73167371092036e+000°)
3.44891795677639e+004	(3.70665045736536e-001dB,5.70973763812909e+000°)
3.46089173255222e+004	(3.67780735991147e-001dB,5.68790057932955e+000°)
3.47290707826626e+004	(3.64917052749276e-001dB,5.66616192878972e+000°)
3.48496413823887e+004	(3.62073843713005e-001dB,5.64452108603662e+000°)
3.49706305729148e+004	(3.59250957774216e-001dB,5.62297745579709e+000°)
3.50920398074826e+004	(3.56448245004438e-001dB,5.60153044793924e+000°)
3.52138705443797e+004	(3.53665556644769e-001dB,5.58017947741497e+000°)
3.53361242469560e+004	(3.50902745095915e-001dB,5.55892396420304e+000°)
3.54588023836419e+004	(3.48159663908321e-001dB,5.53776333325300e+000°)
3.55819064279661e+004	(3.45436167772402e-001dB,5.51669701442963e+000°)
3.57054378585727e+004	(3.42732112508817e-001dB,5.49572444245864e+000°)
3.58293981592393e+004	(3.40047355058959e-001dB,5.47484505687233e+000°)
3.59537888188950e+004	(3.37381753475372e-001dB,5.45405830195672e+000°)
3.60786113316380e+004	(3.34735166912387e-001dB,5.43336362669885e+000°)
3.62038671967536e+004	(3.32107455616819e-001dB,5.41276048473503e+000°)
3.63295579187321e+004	(3.29498480918685e-001dB,5.39224833429969e+000°)
3.64556850072874e+004	(3.26908105222093e-001dB,5.37182663817480e+000°)
3.65822499773743e+004	(3.24336191996171e-001dB,5.35149486364024e+000°)
3.67092543492075e+004	(3.21782605766131e-001dB,5.33125248242437e+000°)
3.68366996482794e+004	(3.19247212104337e-001dB,5.31109897065582e+000°)
3.69645874053783e+004	(3.16729877621518e-001dB,5.29103380881532e+000°)
3.70929191566073e+004	(3.14230469958073e-001dB,5.27105648168846e+000°)
3.72216964434023e+004	(3.11748857775385e-001dB,5.25116647831917e+000°)
3.73509208125509e+004	(3.09284910747318e-001dB,5.23136329196343e+000°)
3.74805938162104e+004	(3.06838499551711e-001dB,5.21164642004398e+000°)
3.76107170119271e+004	(3.04409495861988e-001dB,5.19201536410527e+000°)
3.77412919626546e+004	(3.01997772338821e-001dB,5.17246962976934e+000°)
3.78723202367727e+004	(2.99603202621940e-001dB,5.15300872669186e+000°)
3.80038034081061e+004	(2.97225661321911e-001dB,5.13363216851902e+000°)
3.81357430559436e+004	(2.94865024012077e-001dB,5.11433947284501e+000°)
3.82681407650569e+004	(2.92521167220588e-001dB,5.09513016116964e+000°)
3.84009981257194e+004	(2.90193968422383e-001dB,5.07600375885703e+000°)
3.85343167337258e+004	(2.87883306031371e-001dB,5.05695979509457e+000°)
3.86680981904108e+004	(2.85589059392664e-001dB,5.03799780285217e+000°)
3.88023441026687e+004	(2.83311108774799e-001dB,5.01911731884255e+000°)
3.89370560829724e+004	(2.81049335362140e-001dB,5.00031788348153e+000°)
3.90722357493928e+004	(2.78803621247310e-001dB,4.98159904084913e+000°)
3.92078847256187e+004	(2.76573849423631e-001dB,4.96296033865101e+000°)
3.93440046409757e+004	(2.74359903777727e-001dB,4.94440132818052e+000°)
3.94805971304459e+004	(2.72161669082175e-001dB,4.92592156428096e+000°)
3.96176638346878e+004	(2.69979030988160e-001dB,4.90752060530882e+000°)
3.97552064000558e+004	(2.67811876018260e-001dB,4.88919801309688e+000°)
3.98932264786202e+004	(2.65660091559287e-001dB,4.87095335291808e+000°)
4.00000000000000e+004	(2.64010981583648e-001dB,4.85693533562174e+000°)
