Freq.	V(ch_full)
1.25801036613799e+004	(-1.57227586503627e+000dB,-1.79344187770578e+002°)
1.26237786175157e+004	(-1.57187967869989e+000dB,-1.79539277814540e+002°)
1.26676052021153e+004	(-1.57158344462742e+000dB,-1.79734377792665e+002°)
1.27115839415947e+004	(-1.57138716900124e+000dB,-1.79929485574605e+002°)
1.27557153641974e+004	(-1.57129085590162e+000dB,1.79875400970215e+002°)
1.28000000000007e+004	(-1.57129450731078e+000dB,1.79680283972508e+002°)
1.28444383809223e+004	(-1.57139812310868e+000dB,1.79485165562999e+002°)
1.28890310407267e+004	(-1.57160170107491e+000dB,1.79290047872323e+002°)
1.29337785150313e+004	(-1.57190523689005e+000dB,1.79094933030925e+002°)
1.29786813413131e+004	(-1.57230872413189e+000dB,1.78899823168928e+002°)
1.30237400589151e+004	(-1.57281215428103e+000dB,1.78704720416054e+002°)
1.30689552090528e+004	(-1.57341551671712e+000dB,1.78509626901486e+002°)
1.31143273348206e+004	(-1.57411879872393e+000dB,1.78314544753791e+002°)
1.31598569811983e+004	(-1.57492198548632e+000dB,1.78119476100782e+002°)
1.32055446950581e+004	(-1.57582506009366e+000dB,1.77924423069426e+002°)
1.32513910251703e+004	(-1.57682800354065e+000dB,1.77729387785735e+002°)
1.32973965222108e+004	(-1.57793079472752e+000dB,1.77534372374644e+002°)
1.33435617387671e+004	(-1.57913341046518e+000dB,1.77339378959929e+002°)
1.33898872293451e+004	(-1.58043582547245e+000dB,1.77144409664073e+002°)
1.34363735503760e+004	(-1.58183801238167e+000dB,1.76949466608174e+002°)
1.34830212602226e+004	(-1.58333994173813e+000dB,1.76754551911828e+002°)
1.35298309191864e+004	(-1.58494158200440e+000dB,1.76559667693030e+002°)
1.35768030895139e+004	(-1.58664289956141e+000dB,1.76364816068061e+002°)
1.36239383354037e+004	(-1.58844385871091e+000dB,1.76169999151376e+002°)
1.36712372230132e+004	(-1.59034442168021e+000dB,1.75975219055515e+002°)
1.37187003204653e+004	(-1.59234454862170e+000dB,1.75780477890972e+002°)
1.37663281978552e+004	(-1.59444419762031e+000dB,1.75585777766115e+002°)
1.38141214272574e+004	(-1.59664332469170e+000dB,1.75391120787054e+002°)
1.38620805827326e+004	(-1.59894188378933e+000dB,1.75196509057549e+002°)
1.39102062403343e+004	(-1.60133982680612e+000dB,1.75001944678901e+002°)
1.39584989781160e+004	(-1.60383710358012e+000dB,1.74807429749856e+002°)
1.40069593761382e+004	(-1.60643366189630e+000dB,1.74612966366485e+002°)
1.40555880164750e+004	(-1.60912944749036e+000dB,1.74418556622079e+002°)
1.41043854832214e+004	(-1.61192440405485e+000dB,1.74224202607061e+002°)
1.41533523625002e+004	(-1.61481847324214e+000dB,1.74029906408866e+002°)
1.42024892424692e+004	(-1.61781159466843e+000dB,1.73835670111840e+002°)
1.42517967133280e+004	(-1.62090370591983e+000dB,1.73641495797144e+002°)
1.43012753673252e+004	(-1.62409474255538e+000dB,1.73447385542638e+002°)
1.43509257987657e+004	(-1.62738463811357e+000dB,1.73253341422790e+002°)
1.44007486040175e+004	(-1.63077332411644e+000dB,1.73059365508568e+002°)
1.44507443815193e+004	(-1.63426073007509e+000dB,1.72865459867338e+002°)
1.45009137317870e+004	(-1.63784678349295e+000dB,1.72671626562751e+002°)
1.45512572574218e+004	(-1.64153140987845e+000dB,1.72477867654684e+002°)
1.46017755631166e+004	(-1.64531453273929e+000dB,1.72284185199070e+002°)
1.46524692556640e+004	(-1.64919607359858e+000dB,1.72090581247861e+002°)
1.47033389439628e+004	(-1.65317595199353e+000dB,1.71897057848883e+002°)
1.47543852390263e+004	(-1.65725408548819e+000dB,1.71703617045778e+002°)
1.48056087539885e+004	(-1.66143038967203e+000dB,1.71510260877856e+002°)
1.48570101041124e+004	(-1.66570477817340e+000dB,1.71316991380041e+002°)
1.49085899067970e+004	(-1.67007716266196e+000dB,1.71123810582749e+002°)
1.49603487815848e+004	(-1.67454745285605e+000dB,1.70930720511790e+002°)
1.50122873501689e+004	(-1.67911555653061e+000dB,1.70737723188284e+002°)
1.50644062364010e+004	(-1.68378137952120e+000dB,1.70544820628540e+002°)
1.51167060662988e+004	(-1.68854482573703e+000dB,1.70352014844001e+002°)
1.51691874680531e+004	(-1.69340579715962e+000dB,1.70159307841091e+002°)
1.52218510720357e+004	(-1.69836419385850e+000dB,1.69966701621177e+002°)
1.52746975108069e+004	(-1.70341991399139e+000dB,1.69774198180424e+002°)
1.53277274191231e+004	(-1.70857285382060e+000dB,1.69581799509758e+002°)
1.53809414339445e+004	(-1.71382290771098e+000dB,1.69389507594710e+002°)
1.54343401944426e+004	(-1.71916996814417e+000dB,1.69197324415364e+002°)
1.54879243420078e+004	(-1.72461392572292e+000dB,1.69005251946240e+002°)
1.55416945202575e+004	(-1.73015466918561e+000dB,1.68813292156244e+002°)
1.55956513750433e+004	(-1.73579208540513e+000dB,1.68621447008517e+002°)
1.56497955544593e+004	(-1.74152605940648e+000dB,1.68429718460400e+002°)
1.57041277088496e+004	(-1.74735647436636e+000dB,1.68238108463291e+002°)
1.57586484908158e+004	(-1.75328321163058e+000dB,1.68046618962608e+002°)
1.58133585552256e+004	(-1.75930615071671e+000dB,1.67855251897665e+002°)
1.58682585592199e+004	(-1.76542516932492e+000dB,1.67664009201592e+002°)
1.59233491622213e+004	(-1.77164014334733e+000dB,1.67472892801253e+002°)
1.59786310259415e+004	(-1.77795094687829e+000dB,1.67281904617164e+002°)
1.60341048143897e+004	(-1.78435745221942e+000dB,1.67091046563380e+002°)
1.60897711938803e+004	(-1.79085952989434e+000dB,1.66900320547448e+002°)
1.61456308330409e+004	(-1.79745704865386e+000dB,1.66709728470289e+002°)
1.62016844028205e+004	(-1.80414987548846e+000dB,1.66519272226134e+002°)
1.62579325764974e+004	(-1.81093787563708e+000dB,1.66328953702437e+002°)
1.63143760296875e+004	(-1.81782091259486e+000dB,1.66138774779776e+002°)
1.63710154403520e+004	(-1.82479884812623e+000dB,1.65948737331791e+002°)
1.64278514888061e+004	(-1.83187154227452e+000dB,1.65758843225105e+002°)
1.64848848577267e+004	(-1.83903885337083e+000dB,1.65569094319228e+002°)
1.65421162321608e+004	(-1.84630063804336e+000dB,1.65379492466475e+002°)
1.65995462995338e+004	(-1.85365675123147e+000dB,1.65190039511910e+002°)
1.66571757496577e+004	(-1.86110704619110e+000dB,1.65000737293235e+002°)
1.67150052747391e+004	(-1.86865137451025e+000dB,1.64811587640746e+002°)
1.67730355693880e+004	(-1.87628958611911e+000dB,1.64622592377249e+002°)
1.68312673306258e+004	(-1.88402152929477e+000dB,1.64433753317946e+002°)
1.68897012578940e+004	(-1.89184705068129e+000dB,1.64245072270422e+002°)
1.69483380530620e+004	(-1.89976599529256e+000dB,1.64056551034513e+002°)
1.70071784204363e+004	(-1.90777820652894e+000dB,1.63868191402274e+002°)
1.70662230667683e+004	(-1.91588352618556e+000dB,1.63679995157881e+002°)
1.71254727012632e+004	(-1.92408179446271e+000dB,1.63491964077559e+002°)
1.71849280355883e+004	(-1.93237284998438e+000dB,1.63304099929557e+002°)
1.72445897838818e+004	(-1.94075652979711e+000dB,1.63116404473991e+002°)
1.73044586627610e+004	(-1.94923266939405e+000dB,1.62928879462859e+002°)
1.73645353913312e+004	(-1.95780110271754e+000dB,1.62741526639915e+002°)
1.74248206911942e+004	(-1.96646166217650e+000dB,1.62554347740635e+002°)
1.74853152864572e+004	(-1.97521417865685e+000dB,1.62367344492144e+002°)
1.75460199037412e+004	(-1.98405848153014e+000dB,1.62180518613124e+002°)
1.76069352721897e+004	(-1.99299439866871e+000dB,1.61993871813774e+002°)
1.76680621234778e+004	(-2.00202175645839e+000dB,1.61807405795748e+002°)
1.77294011918208e+004	(-2.01114037980899e+000dB,1.61621122252083e+002°)
1.77909532139829e+004	(-2.02035009216558e+000dB,1.61435022867124e+002°)
1.78527189292862e+004	(-2.02965071552317e+000dB,1.61249109316484e+002°)
1.79146990796195e+004	(-2.03904207043771e+000dB,1.61063383266974e+002°)
1.79768944094474e+004	(-2.04852397603684e+000dB,1.60877846376526e+002°)
1.80393056658189e+004	(-2.05809625003639e+000dB,1.60692500294168e+002°)
1.81019335983766e+004	(-2.06775870874955e+000dB,1.60507346659937e+002°)
1.81647789593659e+004	(-2.07751116710112e+000dB,1.60322387104837e+002°)
1.82278425036435e+004	(-2.08735343863885e+000dB,1.60137623250768e+002°)
1.82911249886870e+004	(-2.09728533554699e+000dB,1.59953056710482e+002°)
1.83546271746036e+004	(-2.10730666866179e+000dB,1.59768689087542e+002°)
1.84183498241395e+004	(-2.11741724747669e+000dB,1.59584521976217e+002°)
1.84822937026890e+004	(-2.12761688016442e+000dB,1.59400556961491e+002°)
1.85464595783035e+004	(-2.13790537358272e+000dB,1.59216795618963e+002°)
1.86108482217010e+004	(-2.14828253329289e+000dB,1.59033239514832e+002°)
1.86754604062753e+004	(-2.15874816356921e+000dB,1.58849890205822e+002°)
1.87402969081051e+004	(-2.16930206741364e+000dB,1.58666749239144e+002°)
1.88053585059634e+004	(-2.17994404656699e+000dB,1.58483818152430e+002°)
1.88706459813272e+004	(-2.19067390152441e+000dB,1.58301098473707e+002°)
1.89361601183862e+004	(-2.20149143155149e+000dB,1.58118591721367e+002°)
1.90019017040529e+004	(-2.21239643468790e+000dB,1.57936299404049e+002°)
1.90678715279717e+004	(-2.22338870777152e+000dB,1.57754223020678e+002°)
1.91340703825283e+004	(-2.23446804644540e+000dB,1.57572364060371e+002°)
1.92004990628596e+004	(-2.24563424517395e+000dB,1.57390724002414e+002°)
1.92671583668628e+004	(-2.25688709725396e+000dB,1.57209304316199e+002°)
1.93340490952053e+004	(-2.26822639483214e+000dB,1.57028106461220e+002°)
1.94011720513342e+004	(-2.27965192891335e+000dB,1.56847131886985e+002°)
1.94685280414860e+004	(-2.29116348938019e+000dB,1.56666382033029e+002°)
1.95361178746963e+004	(-2.30276086499901e+000dB,1.56485858328809e+002°)
1.96039423628092e+004	(-2.31444384344223e+000dB,1.56305562193743e+002°)
1.96720023204877e+004	(-2.32621221129801e+000dB,1.56125495037136e+002°)
1.97402985652228e+004	(-2.33806575407919e+000dB,1.55945658258107e+002°)
1.98088319173437e+004	(-2.35000425624491e+000dB,1.55766053245621e+002°)
1.98776032000278e+004	(-2.36202750121267e+000dB,1.55586681378437e+002°)
1.99466132393099e+004	(-2.37413527136501e+000dB,1.55407544025021e+002°)
2.00158628640931e+004	(-2.38632734807512e+000dB,1.55228642543608e+002°)
2.00853529061580e+004	(-2.39860351170954e+000dB,1.55049978282084e+002°)
2.01550842001728e+004	(-2.41096354164747e+000dB,1.54871552577995e+002°)
2.02250575837036e+004	(-2.42340721629620e+000dB,1.54693366758537e+002°)
2.02952738972245e+004	(-2.43593431310015e+000dB,1.54515422140483e+002°)
2.03657339841271e+004	(-2.44854460855870e+000dB,1.54337720030190e+002°)
2.04364386907314e+004	(-2.46123787823764e+000dB,1.54160261723557e+002°)
2.05073888662955e+004	(-2.47401389678461e+000dB,1.53983048506005e+002°)
2.05785853630259e+004	(-2.48687243794141e+000dB,1.53806081652443e+002°)
2.06500290360876e+004	(-2.49981327456097e+000dB,1.53629362427271e+002°)
2.07217207436149e+004	(-2.51283617861581e+000dB,1.53452892084311e+002°)
2.07936613467208e+004	(-2.52594092121889e+000dB,1.53276671866842e+002°)
2.08658517095084e+004	(-2.53912727262972e+000dB,1.53100703007514e+002°)
2.09382926990804e+004	(-2.55239500227761e+000dB,1.52924986728408e+002°)
2.10109851855500e+004	(-2.56574387876539e+000dB,1.52749524240930e+002°)
2.10839300420511e+004	(-2.57917366989342e+000dB,1.52574316745879e+002°)
2.11571281447491e+004	(-2.59268414266260e+000dB,1.52399365433337e+002°)
2.12305803728509e+004	(-2.60627506329750e+000dB,1.52224671482730e+002°)
2.13042876086163e+004	(-2.61994619725797e+000dB,1.52050236062795e+002°)
2.13782507373675e+004	(-2.63369730924906e+000dB,1.51876060331532e+002°)
2.14524706475007e+004	(-2.64752816323794e+000dB,1.51702145436215e+002°)
2.15269482304964e+004	(-2.66143852246935e+000dB,1.51528492513392e+002°)
2.16016843809297e+004	(-2.67542814947547e+000dB,1.51355102688842e+002°)
2.16766799964820e+004	(-2.68949680609364e+000dB,1.51181977077596e+002°)
2.17519359779507e+004	(-2.70364425347547e+000dB,1.51009116783887e+002°)
2.18274532292610e+004	(-2.71787025210757e+000dB,1.50836522901198e+002°)
2.19032326574759e+004	(-2.73217456181603e+000dB,1.50664196512177e+002°)
2.19792751728078e+004	(-2.74655694179094e+000dB,1.50492138688723e+002°)
2.20555816886289e+004	(-2.76101715059087e+000dB,1.50320350491895e+002°)
2.21321531214827e+004	(-2.77555494615959e+000dB,1.50148832971935e+002°)
2.22089903910943e+004	(-2.79017008584281e+000dB,1.49977587168291e+002°)
2.22860944203821e+004	(-2.80486232639875e+000dB,1.49806614109585e+002°)
2.23634661354687e+004	(-2.81963142401020e+000dB,1.49635914813595e+002°)
2.24411064656918e+004	(-2.83447713430194e+000dB,1.49465490287287e+002°)
2.25190163436157e+004	(-2.84939921235496e+000dB,1.49295341526822e+002°)
2.25971967050421e+004	(-2.86439741271093e+000dB,1.49125469517469e+002°)
2.26756484890218e+004	(-2.87947148939856e+000dB,1.48955875233725e+002°)
2.27543726378655e+004	(-2.89462119593867e+000dB,1.48786559639241e+002°)
2.28333700971557e+004	(-2.90984628535915e+000dB,1.48617523686832e+002°)
2.29126418157575e+004	(-2.92514651020903e+000dB,1.48448768318492e+002°)
2.29921887458301e+004	(-2.94052162257266e+000dB,1.48280294465402e+002°)
2.30720118428386e+004	(-2.95597137408139e+000dB,1.48112103047920e+002°)
2.31521120655652e+004	(-2.97149551592763e+000dB,1.47944194975593e+002°)
2.32324903761207e+004	(-2.98709379887807e+000dB,1.47776571147162e+002°)
2.33131477399560e+004	(-3.00276597328528e+000dB,1.47609232450555e+002°)
2.33940851258740e+004	(-3.01851178910468e+000dB,1.47442179762931e+002°)
2.34753035060410e+004	(-3.03433099590152e+000dB,1.47275413950628e+002°)
2.35568038559982e+004	(-3.05022334287372e+000dB,1.47108935869267e+002°)
2.36385871546739e+004	(-3.06618857885134e+000dB,1.46942746363632e+002°)
2.37206543843949e+004	(-3.08222645232301e+000dB,1.46776846267810e+002°)
2.38030065308984e+004	(-3.09833671143829e+000dB,1.46611236405098e+002°)
2.38856445833437e+004	(-3.11451910402729e+000dB,1.46445917588087e+002°)
2.39685695343244e+004	(-3.13077337761045e+000dB,1.46280890618637e+002°)
2.40517823798801e+004	(-3.14709927941271e+000dB,1.46116156287911e+002°)
2.41352841195084e+004	(-3.16349655637105e+000dB,1.45951715376335e+002°)
2.42190757561767e+004	(-3.17996495515820e+000dB,1.45787568653724e+002°)
2.43031582963348e+004	(-3.19650422218260e+000dB,1.45623716879171e+002°)
2.43875327499263e+004	(-3.21311410360980e+000dB,1.45460160801153e+002°)
2.44722001304013e+004	(-3.22979434537119e+000dB,1.45296901157512e+002°)
2.45571614547282e+004	(-3.24654469317424e+000dB,1.45133938675445e+002°)
2.46424177434063e+004	(-3.26336489252355e+000dB,1.44971274071619e+002°)
2.47279700204775e+004	(-3.28025468872000e+000dB,1.44808908052050e+002°)
2.48138193135392e+004	(-3.29721382688534e+000dB,1.44646841312252e+002°)
2.48999666537560e+004	(-3.31424205196561e+000dB,1.44485074537168e+002°)
2.49864130758729e+004	(-3.33133910874900e+000dB,1.44323608401249e+002°)
2.50731596182268e+004	(-3.34850474187280e+000dB,1.44162443568424e+002°)
2.51602073227599e+004	(-3.36573869584119e+000dB,1.44001580692182e+002°)
2.52475572350315e+004	(-3.38304071503197e+000dB,1.43841020415545e+002°)
2.53352104042308e+004	(-3.40041054370986e+000dB,1.43680763371101e+002°)
2.54231678831897e+004	(-3.41784792604043e+000dB,1.43520810181058e+002°)
2.55114307283950e+004	(-3.43535260609668e+000dB,1.43361161457207e+002°)
2.56000000000015e+004	(-3.45292432788082e+000dB,1.43201817801064e+002°)
2.56888767618448e+004	(-3.47056283531984e+000dB,1.43042779803719e+002°)
2.57780620814536e+004	(-3.48826787229000e+000dB,1.42884048046006e+002°)
2.58675570300627e+004	(-3.50603918262829e+000dB,1.42725623098528e+002°)
2.59573626826263e+004	(-3.52387651013428e+000dB,1.42567505521584e+002°)
2.60474801178304e+004	(-3.54177959858861e+000dB,1.42409695865278e+002°)
2.61379104181057e+004	(-3.55974819176203e+000dB,1.42252194669522e+002°)
2.62286546696413e+004	(-3.57778203342792e+000dB,1.42095002464079e+002°)
2.63197139623969e+004	(-3.59588086737041e+000dB,1.41938119768567e+002°)
2.64110893901164e+004	(-3.61404443739825e+000dB,1.41781547092517e+002°)
2.65027820503409e+004	(-3.63227248735278e+000dB,1.41625284935376e+002°)
2.65947930444218e+004	(-3.65056476112306e+000dB,1.41469333786579e+002°)
2.66871234775343e+004	(-3.66892100265079e+000dB,1.41313694125529e+002°)
2.67797744586904e+004	(-3.68734095594819e+000dB,1.41158366421699e+002°)
2.68727471007522e+004	(-3.70582436509922e+000dB,1.41003351134567e+002°)
2.69660425204454e+004	(-3.72437097427865e+000dB,1.40848648713743e+002°)
2.70596618383730e+004	(-3.74298052775816e+000dB,1.40694259598958e+002°)
2.71536061790280e+004	(-3.76165276991739e+000dB,1.40540184220105e+002°)
2.72478766708077e+004	(-3.78038744525489e+000dB,1.40386422997281e+002°)
2.73424744460267e+004	(-3.79918429839616e+000dB,1.40232976340802e+002°)
2.74374006409308e+004	(-3.81804307410514e+000dB,1.40079844651251e+002°)
2.75326563957106e+004	(-3.83696351729633e+000dB,1.39927028319542e+002°)
2.76282428545150e+004	(-3.85594537304047e+000dB,1.39774527726909e+002°)
2.77241611654654e+004	(-3.87498838657786e+000dB,1.39622343244979e+002°)
2.78204124806688e+004	(-3.89409230332399e+000dB,1.39470475235769e+002°)
2.79169979562323e+004	(-3.91325686888680e+000dB,1.39318924051806e+002°)
2.80139187522766e+004	(-3.93248182906583e+000dB,1.39167690036050e+002°)
2.81111760329502e+004	(-3.95176692987080e+000dB,1.39016773522033e+002°)
2.82087709664430e+004	(-3.97111191752541e+000dB,1.38866174833839e+002°)
2.83067047250006e+004	(-3.99051653847950e+000dB,1.38715894286175e+002°)
2.84049784849386e+004	(-4.00998053941617e+000dB,1.38565932184384e+002°)
2.85035934266561e+004	(-4.02950366726649e+000dB,1.38416288824554e+002°)
2.86025507346506e+004	(-4.04908566920683e+000dB,1.38266964493420e+002°)
2.87018515975316e+004	(-4.06872629268026e+000dB,1.38117959468551e+002°)
2.88014972080353e+004	(-4.08842528539992e+000dB,1.37969274018330e+002°)
2.89014887630387e+004	(-4.10818239535651e+000dB,1.37820908401973e+002°)
2.90018274635742e+004	(-4.12799737083041e+000dB,1.37672862869621e+002°)
2.91025145148438e+004	(-4.14786996039552e+000dB,1.37525137662319e+002°)
2.92035511262334e+004	(-4.16779991293536e+000dB,1.37377733012153e+002°)
2.93049385113281e+004	(-4.18778697764266e+000dB,1.37230649142185e+002°)
2.94066778879259e+004	(-4.20783090403523e+000dB,1.37083886266588e+002°)
2.95087704780527e+004	(-4.22793144195946e+000dB,1.36937444590632e+002°)
2.96112175079772e+004	(-4.24808834159997e+000dB,1.36791324310746e+002°)
2.97140202082251e+004	(-4.26830135348629e+000dB,1.36645525614544e+002°)
2.98171798135943e+004	(-4.28857022850835e+000dB,1.36500048680965e+002°)
2.99206975631697e+004	(-4.30889471791027e+000dB,1.36354893680141e+002°)
3.00245747003380e+004	(-4.32927457331369e+000dB,1.36210060773632e+002°)
3.01288124728023e+004	(-4.34970954671211e+000dB,1.36065550114312e+002°)
3.02334121325979e+004	(-4.37019939048795e+000dB,1.35921361846524e+002°)
3.03383749361064e+004	(-4.39074385741613e+000dB,1.35777496106083e+002°)
3.04437021440716e+004	(-4.41134270067357e+000dB,1.35633953020341e+002°)
3.05493950216140e+004	(-4.43199567384128e+000dB,1.35490732708174e+002°)
3.06554548382465e+004	(-4.45270253091969e+000dB,1.35347835280125e+002°)
3.07618828678893e+004	(-4.47346302632922e+000dB,1.35205260838367e+002°)
3.08686803888854e+004	(-4.49427691491947e+000dB,1.35063009476778e+002°)
3.09758486840158e+004	(-4.51514395197954e+000dB,1.34921081281031e+002°)
3.10833890405151e+004	(-4.53606389324108e+000dB,1.34779476328589e+002°)
3.11913027500868e+004	(-4.55703649488451e+000dB,1.34638194688746e+002°)
3.12995911089189e+004	(-4.57806151354848e+000dB,1.34497236422710e+002°)
3.14082554176993e+004	(-4.59913870633590e+000dB,1.34356601583640e+002°)
3.15172969816318e+004	(-4.62026783081995e+000dB,1.34216290216691e+002°)
3.16267171104514e+004	(-4.64144864505124e+000dB,1.34076302359065e+002°)
3.17365171184400e+004	(-4.66268090756299e+000dB,1.33936638040050e+002°)
3.18466983244428e+004	(-4.68396437737870e+000dB,1.33797297281080e+002°)
3.19572620518833e+004	(-4.70529881401908e+000dB,1.33658280095797e+002°)
3.20682096287797e+004	(-4.72668397750564e+000dB,1.33519586490063e+002°)
3.21795423877608e+004	(-4.74811962836618e+000dB,1.33381216462004e+002°)
3.22912616660820e+004	(-4.76960552764857e+000dB,1.33243170002159e+002°)
3.24033688056412e+004	(-4.79114143691761e+000dB,1.33105447093415e+002°)
3.25158651529951e+004	(-4.81272711826162e+000dB,1.32968047711060e+002°)
3.26287520593752e+004	(-4.83436233430583e+000dB,1.32830971822938e+002°)
3.27420308807042e+004	(-4.85604684820660e+000dB,1.32694219389346e+002°)
3.28557029776124e+004	(-4.87778042367039e+000dB,1.32557790363264e+002°)
3.29697697154536e+004	(-4.89956282494785e+000dB,1.32421684690248e+002°)
3.30842324643219e+004	(-4.92139381684426e+000dB,1.32285902308553e+002°)
3.31990925990680e+004	(-4.94327316472435e+000dB,1.32150443149172e+002°)
3.33143514993156e+004	(-4.96520063451685e+000dB,1.32015307135881e+002°)
3.34300105494784e+004	(-4.98717599271972e+000dB,1.31880494185284e+002°)
3.35460711387762e+004	(-5.00919900640898e+000dB,1.31746004206923e+002°)
3.36625346612520e+004	(-5.03126944323558e+000dB,1.31611837103211e+002°)
3.37794025157882e+004	(-5.05338707143853e+000dB,1.31477992769596e+002°)
3.38966761061243e+004	(-5.07555165984402e+000dB,1.31344471094536e+002°)
3.40143568408729e+004	(-5.09776297787214e+000dB,1.31211271959573e+002°)
3.41324461335369e+004	(-5.12002079554344e+000dB,1.31078395239413e+002°)
3.42509454025266e+004	(-5.14232488348285e+000dB,1.30945840801966e+002°)
3.43698560711769e+004	(-5.16467501291931e+000dB,1.30813608508327e+002°)
3.44891795677639e+004	(-5.18707095569575e+000dB,1.30681698212908e+002°)
3.46089173255222e+004	(-5.20951248427469e+000dB,1.30550109763504e+002°)
3.47290707826626e+004	(-5.23199937173454e+000dB,1.30418843001232e+002°)
3.48496413823887e+004	(-5.25453139178178e+000dB,1.30287897760694e+002°)
3.49706305729148e+004	(-5.27710831875202e+000dB,1.30157273869986e+002°)
3.50920398074826e+004	(-5.29972992761223e+000dB,1.30026971150722e+002°)
3.52138705443797e+004	(-5.32239599396713e+000dB,1.29896989418117e+002°)
3.53361242469560e+004	(-5.34510629406433e+000dB,1.29767328481063e+002°)
3.54588023836419e+004	(-5.36786060479265e+000dB,1.29637988142093e+002°)
3.55819064279661e+004	(-5.39065870369315e+000dB,1.29508968197541e+002°)
3.57054378585727e+004	(-5.41350036895494e+000dB,1.29380268437480e+002°)
3.58293981592393e+004	(-5.43638537942597e+000dB,1.29251888645875e+002°)
3.59537888188950e+004	(-5.45931351461241e+000dB,1.29123828600573e+002°)
3.60786113316380e+004	(-5.48228455468316e+000dB,1.28996088073374e+002°)
3.62038671967536e+004	(-5.50529828047094e+000dB,1.28868666830043e+002°)
3.63295579187321e+004	(-5.52835447347850e+000dB,1.28741564630408e+002°)
3.64556850072874e+004	(-5.55145291588545e+000dB,1.28614781228459e+002°)
3.65822499773743e+004	(-5.57459339053707e+000dB,1.28488316372192e+002°)
3.67092543492075e+004	(-5.59777568096762e+000dB,1.28362169803957e+002°)
3.68366996482794e+004	(-5.62099957138552e+000dB,1.28236341260240e+002°)
3.69645874053783e+004	(-5.64426484668753e+000dB,1.28110830471890e+002°)
3.70929191566073e+004	(-5.66757129245395e+000dB,1.27985637164044e+002°)
3.72216964434023e+004	(-5.69091869495843e+000dB,1.27860761056290e+002°)
3.73509208125509e+004	(-5.71430684116247e+000dB,1.27736201862593e+002°)
3.74805938162104e+004	(-5.73773551873040e+000dB,1.27611959291528e+002°)
3.76107170119271e+004	(-5.76120451601612e+000dB,1.27488033046090e+002°)
3.77412919626546e+004	(-5.78471362207790e+000dB,1.27364422823934e+002°)
3.78723202367727e+004	(-5.80826262667611e+000dB,1.27241128317350e+002°)
3.80038034081061e+004	(-5.83185132027621e+000dB,1.27118149213325e+002°)
3.81357430559436e+004	(-5.85547949405219e+000dB,1.26995485193607e+002°)
3.82681407650569e+004	(-5.87914693988071e+000dB,1.26873135934628e+002°)
3.84009981257194e+004	(-5.90285345035944e+000dB,1.26751101107810e+002°)
3.85343167337258e+004	(-5.92659881879242e+000dB,1.26629380379347e+002°)
3.86680981904108e+004	(-5.95038283920310e+000dB,1.26507973410431e+002°)
3.88023441026687e+004	(-5.97420530633217e+000dB,1.26386879857231e+002°)
3.89370560829724e+004	(-5.99806601563615e+000dB,1.26266099370895e+002°)
3.90722357493928e+004	(-6.02196476329832e+000dB,1.26145631597736e+002°)
3.92078847256187e+004	(-6.04590134621912e+000dB,1.26025476179104e+002°)
3.93440046409757e+004	(-6.06987556202919e+000dB,1.25905632751616e+002°)
3.94805971304459e+004	(-6.09388720908091e+000dB,1.25786100947036e+002°)
3.96176638346878e+004	(-6.11793608645892e+000dB,1.25666880392474e+002°)
3.97552064000558e+004	(-6.14202199397053e+000dB,1.25547970710248e+002°)
3.98932264786202e+004	(-6.16614473216277e+000dB,1.25429371518189e+002°)
4.00000000000000e+004	(-6.18477413422255e+000dB,1.25338115147837e+002°)
